,person,selected offer
299789,0f89bd1fee15490dab326aa5ea95eccc,offer_fail
299792,2fdcc7d377aa4afebdcbcc0fca5424fc,offer_fail
299793,be7118b321cf45309618ddf31872648f,5a8bc65990b245e5a138643cd4eb9837
299794,bf9c03ee300f432e8b43c6763e9a4777,offer_fail
299795,bf9c03ee300f432e8b43c6763e9a4777,offer_fail
299796,1aed24d32a26468c896d4bba06e62768,offer_fail
299801,8cda8fffb794461e9a6ac849d1e37ab7,offer_fail
299802,9e33bb2f4c304f1ab2030a6a6c184316,offer_fail
299803,9ad0113b2b394075bf740e1bd8938536,5a8bc65990b245e5a138643cd4eb9837
299804,0b83ad12131140a9bd1b2e5e1ae457e4,5a8bc65990b245e5a138643cd4eb9837
299805,0b83ad12131140a9bd1b2e5e1ae457e4,5a8bc65990b245e5a138643cd4eb9837
299808,3b346dd87f574892b5080d676b4e69ff,offer_fail
299810,96a746b7cae4426598c97c147eb04743,5a8bc65990b245e5a138643cd4eb9837
299811,2bd1b8cdd34f4e6d99c1d243cb7b1707,offer_fail
299813,c5ad0da65bed4e5892c2b9eabd94364e,offer_fail
299822,bfb6f6f9544d4524be61925c58bac55d,offer_fail
299825,b153707a382046218a55e0122b4dcf37,5a8bc65990b245e5a138643cd4eb9837
299826,bf9c03ee300f432e8b43c6763e9a4777,offer_fail
299827,bf9c03ee300f432e8b43c6763e9a4777,offer_fail
299834,0842bae0ce7f4dd283c868b01a19f793,5a8bc65990b245e5a138643cd4eb9837
299835,3c487d3686d642c687c14eaf3fbd0f15,offer_fail
299836,b3851741f02e4fc391f9d691cc1ce86b,offer_fail
299839,2465878cae3d4d7eac6813ffafd01414,5a8bc65990b245e5a138643cd4eb9837
299840,aedf8121e1e24dd7ba239ed18479f54c,offer_fail
299842,234f3b42e14245349935d57b937300dd,offer_fail
299845,38e17daa16b5474bb8d5de4b69e207b3,offer_fail
299846,76830f4119594aa79e6d7627d96e00fc,5a8bc65990b245e5a138643cd4eb9837
299852,ca7c5edd04984546b13e366bbb75817b,5a8bc65990b245e5a138643cd4eb9837
299854,a8e87d9498de4635a3d0d6e23f24d235,offer_fail
299858,49b14f63a9cf43b99b2ef9a2596388c0,offer_fail
299859,e8c52866c69f4a44bcb3a012d7cbbcf7,5a8bc65990b245e5a138643cd4eb9837
299860,e8c52866c69f4a44bcb3a012d7cbbcf7,5a8bc65990b245e5a138643cd4eb9837
299861,b71a200c7ffa4a30aaa67ebc1cd20b5a,5a8bc65990b245e5a138643cd4eb9837
299862,3d33b994206241a3be3cdf2c030c9b89,5a8bc65990b245e5a138643cd4eb9837
299863,3d33b994206241a3be3cdf2c030c9b89,5a8bc65990b245e5a138643cd4eb9837
299865,1aa1f1278bdb4ed0abb9d0fb04ead90c,offer_fail
299867,3a1552ec261d409e846c11fdf44bdb0c,5a8bc65990b245e5a138643cd4eb9837
299868,3a1552ec261d409e846c11fdf44bdb0c,5a8bc65990b245e5a138643cd4eb9837
299871,12a98cfa75fb456d9a04e251a3c9084a,5a8bc65990b245e5a138643cd4eb9837
299872,d66f572de8014c5b82131a5bd2eb4d25,offer_fail
299873,d66f572de8014c5b82131a5bd2eb4d25,offer_fail
299874,d66f572de8014c5b82131a5bd2eb4d25,offer_fail
299875,d66f572de8014c5b82131a5bd2eb4d25,offer_fail
299876,d66f572de8014c5b82131a5bd2eb4d25,offer_fail
299877,d66f572de8014c5b82131a5bd2eb4d25,offer_fail
299882,239f99fbeec1414482a02223af0e9702,5a8bc65990b245e5a138643cd4eb9837
299886,3557bf585abc4baab8c51d3dba48d3fa,offer_fail
299887,3557bf585abc4baab8c51d3dba48d3fa,offer_fail
299888,c9eed1f79316414183383096b7a95347,offer_fail
299889,c9eed1f79316414183383096b7a95347,offer_fail
299890,d433dae9810b4c1fb96a4de166ba50e7,5a8bc65990b245e5a138643cd4eb9837
299891,d433dae9810b4c1fb96a4de166ba50e7,5a8bc65990b245e5a138643cd4eb9837
299892,85e598f6dff54af2a6167cdd3fdca7de,offer_fail
299896,d60929ada6ad44058b9be1359e7d2c25,5a8bc65990b245e5a138643cd4eb9837
299898,a4e8ffac73b24dc7b1836b56139dd47a,offer_fail
299902,d433dae9810b4c1fb96a4de166ba50e7,5a8bc65990b245e5a138643cd4eb9837
299903,d433dae9810b4c1fb96a4de166ba50e7,5a8bc65990b245e5a138643cd4eb9837
299909,2332714b1fb54741b3a7b27f259dc994,offer_fail
299913,0fc95fc35cb146e7a494f12c47081d20,offer_fail
299914,a770f6bc6b074a4da3c13a783dd7f4ca,offer_fail
299920,d433dae9810b4c1fb96a4de166ba50e7,5a8bc65990b245e5a138643cd4eb9837
299921,d433dae9810b4c1fb96a4de166ba50e7,5a8bc65990b245e5a138643cd4eb9837
299924,c9eed1f79316414183383096b7a95347,offer_fail
299925,c9eed1f79316414183383096b7a95347,offer_fail
299926,c9eed1f79316414183383096b7a95347,offer_fail
299927,c9eed1f79316414183383096b7a95347,offer_fail
299941,c5075c044fd24ad08aa57bb1895d002e,offer_fail
299942,cc328665db7d4f77babe3cb7c87e2e2f,offer_fail
299947,3e607b0774ce497793c0a7650c55fdce,offer_fail
299948,3e607b0774ce497793c0a7650c55fdce,offer_fail
299949,3e607b0774ce497793c0a7650c55fdce,offer_fail
299950,3e607b0774ce497793c0a7650c55fdce,offer_fail
299951,3e607b0774ce497793c0a7650c55fdce,offer_fail
299952,3e607b0774ce497793c0a7650c55fdce,offer_fail
299953,492496e9c9244a2eac7d4e15bdcb2c5e,offer_fail
299962,c12ae136c4ad4390b3cbc2afc2eee413,5a8bc65990b245e5a138643cd4eb9837
299963,d4ec2de5571548a39e5874296ecddb4e,offer_fail
299971,855a636c057e4a32aa50b7d39f24d769,5a8bc65990b245e5a138643cd4eb9837
299977,4a8b0e879455408ebe48794920568747,5a8bc65990b245e5a138643cd4eb9837
299981,151b12c2cfa5443f9c92a53ba9ada28b,offer_fail
299982,8e72ac4ba0284eaaad4de2aac41287b4,offer_fail
299983,ba05d1358ee045dfab48181042c1a608,offer_fail
299984,ba05d1358ee045dfab48181042c1a608,offer_fail
299985,ba05d1358ee045dfab48181042c1a608,offer_fail
299986,ba05d1358ee045dfab48181042c1a608,offer_fail
299987,ba05d1358ee045dfab48181042c1a608,offer_fail
299988,ba05d1358ee045dfab48181042c1a608,offer_fail
299989,980042c1e18f4d0e97f169b1c4db22a2,offer_fail
299993,d724ee8209cb45019d5ca5374d00eb80,5a8bc65990b245e5a138643cd4eb9837
299994,1e6f629ef9dd4ab685797348487832a8,5a8bc65990b245e5a138643cd4eb9837
299995,1e43fc8b6d1948798f4a4472765783ab,offer_fail
299996,64690cf032fa44a8b1e0d001eeb65084,offer_fail
299997,0e14aee174bf42e6821720e733e112de,5a8bc65990b245e5a138643cd4eb9837
300001,5291d2e620fa4733834501c8ad5df4c2,5a8bc65990b245e5a138643cd4eb9837
300002,5291d2e620fa4733834501c8ad5df4c2,5a8bc65990b245e5a138643cd4eb9837
300003,84f2c6d75f6e4e188d3cb7503fbbc03c,offer_fail
300005,7197df6ea5844a46981740fdda211f64,offer_fail
300006,50fba1b9344343fda7a24d9ff40a7dc5,offer_fail
300007,7197df6ea5844a46981740fdda211f64,offer_fail
300008,2555d3d05bdd4d65b3cd2fe3c9b24d12,5a8bc65990b245e5a138643cd4eb9837
300012,16583c228fb94fb098951ad54997ac2c,offer_fail
300014,827cab95d40d4336ab0d1cd38172d755,offer_fail
300018,1e6f629ef9dd4ab685797348487832a8,5a8bc65990b245e5a138643cd4eb9837
300020,1e43fc8b6d1948798f4a4472765783ab,offer_fail
300021,7e795099f75645b997a137f4a63fcde4,offer_fail
300023,dcc6169a0d34425283c5453cc34c2e80,5a8bc65990b245e5a138643cd4eb9837
300024,f97fd483fae542439aaa7af6fe206b9a,offer_fail
300025,f97fd483fae542439aaa7af6fe206b9a,offer_fail
300026,7dd8cdc6dc4341dd8e66ecf6382fb08f,5a8bc65990b245e5a138643cd4eb9837
300028,2efa56bdd66f404299852e789396daf7,offer_fail
300029,e3534fe180e14735b2199bffefb1887f,offer_fail
300032,9885e229fb8541afb0fb5d4d25eef01f,offer_fail
300036,66897badf9c641d1925af5fdbefe1308,offer_fail
300039,b4f89d9d8c144ee1b8dafb4b707c0fce,offer_fail
300042,3a3eee35ef4e47f5be2e47c620b15810,offer_fail
300046,ad7470c89b2540b5b20c34bfecff453f,5a8bc65990b245e5a138643cd4eb9837
300048,7e795099f75645b997a137f4a63fcde4,offer_fail
300052,e73aa19b0a6a4dd28c0345f96cdb34cd,5a8bc65990b245e5a138643cd4eb9837
300053,86a32235141948dd85e67ad2a3b530c6,offer_fail
300057,119883e8c6b04528a91360e82d4f07c6,5a8bc65990b245e5a138643cd4eb9837
300058,385c991ad75d41038ccba90107e6fadf,5a8bc65990b245e5a138643cd4eb9837
300059,385c991ad75d41038ccba90107e6fadf,5a8bc65990b245e5a138643cd4eb9837
300069,645584b4fa3e45da9bffe712a63898da,offer_fail
300071,27920c5d12634b278ff089b05772f013,5a8bc65990b245e5a138643cd4eb9837
300075,bb94b4af9efd4d278abbabba188a8a54,5a8bc65990b245e5a138643cd4eb9837
300076,e83b1d8a75f840f482ff0834981b99ce,offer_fail
300081,645584b4fa3e45da9bffe712a63898da,offer_fail
300082,3f044daa78164ef1a7ce38efaa236667,5a8bc65990b245e5a138643cd4eb9837
300083,5507b146d8db47c298843f45e128b9e2,offer_fail
300089,f1378b2fc61f4a61a50f935e4ddd5a7f,offer_fail
300090,822415f7e4874367af290069124672e3,offer_fail
300097,c2dedd3d38044d9492060c4f4952ad5f,offer_fail
300102,ce7cdd9de40f4c34ade7b7b53ffd77ee,offer_fail
300109,b743f13d0b9f4ae0b529bb65615f7e52,5a8bc65990b245e5a138643cd4eb9837
300111,9bff0ab1de694e8aab7f0a43b79772ae,offer_fail
300112,d41708667be04a42a02a9c4ec673765d,5a8bc65990b245e5a138643cd4eb9837
300117,cd7447bdf73c4c17b7ecea9a16a04f99,5a8bc65990b245e5a138643cd4eb9837
300120,f130699fa7934e2ebbfa0a3f976d645c,offer_fail
300121,608952646fc1467ca0b4c385344db80a,5a8bc65990b245e5a138643cd4eb9837
300122,608952646fc1467ca0b4c385344db80a,5a8bc65990b245e5a138643cd4eb9837
300123,5c3d71f075e04e63a34f7e091fbc5504,offer_fail
300127,2202161defd14ab9a089cdc5e9c48f3c,5a8bc65990b245e5a138643cd4eb9837
300128,74325dadf8174ef3a03d6a88e802f4cc,offer_fail
300130,2c39fda360714a40a5a37bbfc2a10584,offer_fail
300132,d2fdc2be8ab64e4ba04830d441e53fd5,5a8bc65990b245e5a138643cd4eb9837
300139,8ea0513ddaa34071be030721b66d0536,offer_fail
300140,4a77318aff504e48837d945af45d6727,offer_fail
300145,c4196572916f4e7a8a5e6b0c18c7dd40,offer_fail
300147,55aa9aa9fcae40889d6ed3260a69ae52,offer_fail
300149,92eb4168e9ed403a9ff452da6578bbc8,5a8bc65990b245e5a138643cd4eb9837
300150,129c8e3d44f34dde917a5715428cbbb8,offer_fail
300152,8bdaca43bc4b4446ad8e86a82489fd23,5a8bc65990b245e5a138643cd4eb9837
300154,7e567d349dee4ca6a85805cff8b65c35,offer_fail
300155,788db6a5814247e38bac0a3c0c56ec96,offer_fail
300156,8f90fb8f93304318b7b0dc8621673c71,5a8bc65990b245e5a138643cd4eb9837
300157,7cf4c19a756644b08d9d82d2d7f9c46d,offer_fail
300159,8f0d8c7a45924f688c140dd9fe4db0b4,offer_fail
300161,0cfb5a7caa0e4bc89aeff1849c4f4fe3,5a8bc65990b245e5a138643cd4eb9837
300162,e4d203bf298b4859b65d2ae56714f554,offer_fail
300163,0d50a9abf52442e29e484474cc8d0d68,5a8bc65990b245e5a138643cd4eb9837
300164,9fb1b91b4b6c4bdba8b2d79a807743a4,offer_fail
300165,7e567d349dee4ca6a85805cff8b65c35,offer_fail
300166,92e41e23303b4110b2409a1f233cffe2,offer_fail
300167,c02c98b9c5e94a5ca3c63c415ea0ad35,offer_fail
300168,21d6159dc3e749c698da8a6affb68412,5a8bc65990b245e5a138643cd4eb9837
300172,7ede12164ac7489eb5b4f607b87977f4,offer_fail
300173,ff7cc9b97c7744cfbc31bb020ea8d07e,offer_fail
300177,893131691a9a492585d9ea3afbdb37a0,offer_fail
300179,7ffbb6f34b834970966214e754b5a35a,offer_fail
300180,9f3a4c78181f4a138f0130ea027a2f3d,offer_fail
300181,ae0a070c9d07424d8b955efe7caaca6e,offer_fail
300185,7df6c8ca03074f69aed1e52ed9b89fe4,offer_fail
300187,476546d2bdc34a8fbb07bb916f1505aa,5a8bc65990b245e5a138643cd4eb9837
300189,f02fa2294c24490db75354d38a1eabad,offer_fail
300191,cee27a03210442beb675e76a01c935c4,offer_fail
300192,cee27a03210442beb675e76a01c935c4,offer_fail
300206,a2ac56c8f36448a982009510d0447891,offer_fail
300214,4b2a9054c3024ff5be7b0b7196159b62,offer_fail
300215,3ade1139f5ba498087716e9735366da3,offer_fail
300216,3ade1139f5ba498087716e9735366da3,offer_fail
300218,b8279605177341faa5a65c6587c1db9c,5a8bc65990b245e5a138643cd4eb9837
300229,686c4f4215c34e9e97cabd991bfe3abf,5a8bc65990b245e5a138643cd4eb9837
300231,992aed77ecda4f5180d5da87adaff710,5a8bc65990b245e5a138643cd4eb9837
300232,cc642120eeac4659a9451fe7e869a046,offer_fail
300233,1792e4aafac94412ae1cd299353c8e15,5a8bc65990b245e5a138643cd4eb9837
300237,eee45ae2599740b19aa6d70aeabcb6c0,offer_fail
300250,1148ad32c9a74c2096e4cbbbf8bf681f,5a8bc65990b245e5a138643cd4eb9837
300252,e6678c42a1064450814bd0818a95a76b,5a8bc65990b245e5a138643cd4eb9837
300254,ca85d857e3804e97a4aaf4bd64c75237,offer_fail
300260,30fae86966114f6e83c3043b22b6b7c4,5a8bc65990b245e5a138643cd4eb9837
300261,30fae86966114f6e83c3043b22b6b7c4,5a8bc65990b245e5a138643cd4eb9837
300262,464d2302b99b46ad8eb3e42e1b849c24,offer_fail
300263,464d2302b99b46ad8eb3e42e1b849c24,offer_fail
300266,6d28f18e91324d358d69d1e4b01f1ace,5a8bc65990b245e5a138643cd4eb9837
300267,94f14dcfedba47e18b7efca13dd7574b,offer_fail
300276,ca82e1ebc759402c8ab95c341755bdf1,offer_fail
300277,ca82e1ebc759402c8ab95c341755bdf1,offer_fail
300282,0ad8a9771c59432f9641e48212b2ccb9,offer_fail
300283,c894971c9e414a358b84255199727636,offer_fail
300285,ec290c4f5c204a4c85f256ee190bd583,5a8bc65990b245e5a138643cd4eb9837
300287,30002046af73413ea8e4f61e8c79793f,5a8bc65990b245e5a138643cd4eb9837
300289,35ad0c309d7743e6bb03025ee6008100,offer_fail
300290,5979ee1e3e744c98afd9f72d9be32546,5a8bc65990b245e5a138643cd4eb9837
300291,c8d495a12bd049489dd2d185cd20bfc3,offer_fail
300292,597bcbdab11c4236aaf895ca94d9aa60,5a8bc65990b245e5a138643cd4eb9837
300296,a30a693afbd74047a3796bfb7d10e740,offer_fail
300298,813f7ade94c14226b49b3ec4ace58718,5a8bc65990b245e5a138643cd4eb9837
300299,1e78f244cac34e758dff086f30dbc1be,offer_fail
300300,c34eaeb9e68248c382e4483328bb9867,5a8bc65990b245e5a138643cd4eb9837
300301,a8719d4d305444579b2d2c1b777c3417,offer_fail
300302,e08a264dc9a54efca07e1cf7e9b38480,offer_fail
300311,baee2ca26186423196e80dffaa4e13f5,offer_fail
300313,e0570660882b49db860b43f704e5590b,5a8bc65990b245e5a138643cd4eb9837
300320,4e70d45d74d644ea875cce26a1f4066b,5a8bc65990b245e5a138643cd4eb9837
300321,4e70d45d74d644ea875cce26a1f4066b,5a8bc65990b245e5a138643cd4eb9837
300327,28b4168756ee40559f8d8a98762f28ab,5a8bc65990b245e5a138643cd4eb9837
300328,d8748cb397354dbd962f4ad395b62494,5a8bc65990b245e5a138643cd4eb9837
300331,c59fc3142baa4ebca3292653d8552b26,5a8bc65990b245e5a138643cd4eb9837
300337,d883f0f3711b470eaa63865f0eaa531b,offer_fail
300341,23b724c1f63849088971c3f94cc839af,5a8bc65990b245e5a138643cd4eb9837
300349,a4ecb966735a4b88a0028b78c561c1ee,5a8bc65990b245e5a138643cd4eb9837
300351,b0b441a558da4511ab7c59b4ff1284e7,offer_fail
300352,b0b441a558da4511ab7c59b4ff1284e7,offer_fail
300353,23b724c1f63849088971c3f94cc839af,5a8bc65990b245e5a138643cd4eb9837
300354,8652c3edf3e84c70b635dbdd4cddd397,offer_fail
300364,559082c5907547069a80e23d8cfc7c35,offer_fail
300365,4250e698f1e942f68baa7ebbe033ad65,offer_fail
300367,ef12641b0e8c41edb94323a85db913dd,offer_fail
300369,ffff82501cea40309d5fdd7edcca4a07,5a8bc65990b245e5a138643cd4eb9837
300374,e309916d14da4d85838e81462faee824,5a8bc65990b245e5a138643cd4eb9837
300376,ab9b519a8d0f419fbba7915f086bc2dd,5a8bc65990b245e5a138643cd4eb9837
300377,ab9b519a8d0f419fbba7915f086bc2dd,5a8bc65990b245e5a138643cd4eb9837
300378,bcf49b598f7d48c7a75ecc50ebcbd700,offer_fail
300380,5ec47474a7244d7c8be5d44e99c39c35,offer_fail
300381,846e2a96fe3249c4903cf333a15b08e5,5a8bc65990b245e5a138643cd4eb9837
300383,d71e2c089c114db7bc7cebf9cd4f20e2,offer_fail
300385,147be99d763240b4b7cbe0e024693807,5a8bc65990b245e5a138643cd4eb9837
300386,09f9c7a696c340cf988d9a38c8a495e2,offer_fail
300396,de8ea15f5f0545b6b45df1a7ae2dca11,offer_fail
300400,7b5e5ed968fe4cdfac14223e3ee4b8de,offer_fail
300404,842d5869a6764e1f9582470653fde953,5a8bc65990b245e5a138643cd4eb9837
300415,352365e0b86342689793a4be4841d920,offer_fail
300420,f7c9157f08384ff29f1d11e9388ed4c2,offer_fail
300421,842fda9faeff4c42a708e20adbccd1dc,5a8bc65990b245e5a138643cd4eb9837
300422,86e9bda5c9ef4d70a54dc708266dafe2,offer_fail
300423,86e9bda5c9ef4d70a54dc708266dafe2,offer_fail
300424,86e9bda5c9ef4d70a54dc708266dafe2,offer_fail
300425,86e9bda5c9ef4d70a54dc708266dafe2,offer_fail
300426,86e9bda5c9ef4d70a54dc708266dafe2,offer_fail
300427,86e9bda5c9ef4d70a54dc708266dafe2,offer_fail
300429,2d5b8dfaa968465b89949bc63fd0cf6b,5a8bc65990b245e5a138643cd4eb9837
300431,1724d26fd9a443c78123fe057ab33733,5a8bc65990b245e5a138643cd4eb9837
300439,11b57777124f4b5485ed3826aeea3e6c,offer_fail
300440,96ef48731cec466595fb2f9930694d53,offer_fail
300441,208d11d3c6a54e84b546b628c9528f43,offer_fail
300443,552ad5b22185465c9623c57019f72c26,5a8bc65990b245e5a138643cd4eb9837
300446,dead5bb271584b079a521e8ab19b1cab,5a8bc65990b245e5a138643cd4eb9837
300448,3ff81199253748819121dcd14361b248,offer_fail
300449,59f48fff1cda434b94c1349c9ecc4eda,offer_fail
300457,94f30e79709c4986b42a5a210c2bac4e,5a8bc65990b245e5a138643cd4eb9837
300460,922e38dbc17344eb94c7cd0cd3ae8dcc,offer_fail
300463,614abc1d5cfa4e0a8c60ef2c87f71143,offer_fail
300465,cf3bd0d77cdc487fb6a46a636b9e36ab,offer_fail
300466,3629e20bb15a4d61a1f5bbf9d138c8f4,offer_fail
300473,81a3cf0f43134a70ad4a7c5ff3d575c0,offer_fail
300478,b5fb84897743419ca7b14a35e0101d27,5a8bc65990b245e5a138643cd4eb9837
300483,a8ee3f215b284b38ba282508fc0deac5,5a8bc65990b245e5a138643cd4eb9837
300484,28e1cc20d9eb4e77ba81846057def62e,offer_fail
300488,aacf19731906456ea5347f15787e6771,5a8bc65990b245e5a138643cd4eb9837
300490,cc24efb5c92b4bf3a7496b14d5c4e2e2,offer_fail
300494,c72a75ee3f1e4fae8db78cc3e5a4780b,offer_fail
300496,260f7d2ea4c146fca9760a1c54e8ecd4,offer_fail
300505,985cee18d3924059afd7b8885a5f0702,offer_fail
300506,ac95693f45c14b71b35bad811f8f430f,offer_fail
300507,985cee18d3924059afd7b8885a5f0702,offer_fail
300508,672871c78e154a02a2b1a8d055010aa2,5a8bc65990b245e5a138643cd4eb9837
300509,672871c78e154a02a2b1a8d055010aa2,5a8bc65990b245e5a138643cd4eb9837
300512,2059cc920c6f493c811776fbf72d2017,offer_fail
300513,2059cc920c6f493c811776fbf72d2017,offer_fail
300515,13629eb02b5b4b429c469ca53a5931aa,5a8bc65990b245e5a138643cd4eb9837
300516,1b5ba45f9979429b8eb0454c46724a75,offer_fail
300518,87434c4438e945e78107fc4fcf0c6a9f,offer_fail
300521,20aa810bd0574208bfa7a7f066d0af5e,5a8bc65990b245e5a138643cd4eb9837
300523,b2612e7f07c34a03897fbd6dc0d27aad,offer_fail
300528,b933a44abdc14d34ac88cc9af26cc0b0,offer_fail
300532,7aabd3e693e94246be8cfe31adec3b86,5a8bc65990b245e5a138643cd4eb9837
300534,fec978ba6c9b4c719dd401cba3a077cb,offer_fail
300536,dfd63a4ddd254fc8a6b840e371298d71,5a8bc65990b245e5a138643cd4eb9837
300538,77fd8a09cbeb4dbaba14115a53f2bfd1,offer_fail
300539,77fd8a09cbeb4dbaba14115a53f2bfd1,offer_fail
300540,b27c2e80e2324209baadb24a4b1a2238,offer_fail
300543,5edbee2c32e64698a6d6d4ba9012b829,offer_fail
300545,4737b1f97a49491283ac0e0cced6051e,offer_fail
300549,492e3e3adea34fdf907cabaa222cf27c,offer_fail
300553,73614a26789a49daa79dcc26664c1b72,offer_fail
300555,e3dbe6d922674cf6b0d2054f8a6675f4,5a8bc65990b245e5a138643cd4eb9837
300556,0218964095c94da0bfac44cf40c9343f,offer_fail
300557,074b758a424a4d618f97e18bf3e2e4a8,offer_fail
300558,ab11f24759c04a0facd349956aea364f,offer_fail
300559,e8c90e65c0ee4de89fd66cf514730c88,offer_fail
300563,7b7f2e6d79f8480a9872535c492adec9,offer_fail
300569,ad6a9cf0594d401c94b62590989c5644,offer_fail
300570,ad6a9cf0594d401c94b62590989c5644,offer_fail
300571,1addca86e9834447824e810a4834934a,offer_fail
300579,efef288af381446eb0b32d0e42371846,offer_fail
300582,53c2245d35e74b6d943f984281985f07,offer_fail
300590,8367e554cb424796852ff85af18388de,5a8bc65990b245e5a138643cd4eb9837
300593,8367e554cb424796852ff85af18388de,5a8bc65990b245e5a138643cd4eb9837
300596,22a945be84664ab59b5bff02429bf462,offer_fail
300597,e415e79bd9a24f7c8ddc8a090ab549e8,5a8bc65990b245e5a138643cd4eb9837
300598,c2b8b11520d4477cb997ebe61aa8a51f,offer_fail
300600,d3eff45e6f15467a9a89f236f2264d61,offer_fail
300603,33207f5c13f34087b2e5c9b1cdc83ee6,offer_fail
300604,efef288af381446eb0b32d0e42371846,offer_fail
300606,7abeaafc50754789be2215e5c6322ecd,offer_fail
300608,70f0cba2dfeb48d2817d789ba39b1939,5a8bc65990b245e5a138643cd4eb9837
300609,c53945d7374f4c4787a8fea9a3570d25,offer_fail
300610,9c7eedb7b2a340c39abe071aabaee8af,5a8bc65990b245e5a138643cd4eb9837
300611,05037de294c540d3ba92aa627b992066,offer_fail
300615,7f07308a062844c3bd54012ccdc3fb81,5a8bc65990b245e5a138643cd4eb9837
300623,3a2f309ab7f24014b7d4a061742cb0cc,5a8bc65990b245e5a138643cd4eb9837
300630,6dc73c7a96a944b3961e68e3776c46c6,offer_fail
300631,eb59ef472638401fb00a44378b74f57b,offer_fail
300636,e98cd87a44384ac6a0b3ce2ce70f3f3a,5a8bc65990b245e5a138643cd4eb9837
300637,6de9de1e918648bcb0b69a72d12f6a74,offer_fail
300638,da5aaa183d4b49ad8deafa2630df4ab2,offer_fail
300640,4713f6c6302741c58dcf928f40b1179f,offer_fail
300643,0864b88ddd1945ff8982d042d520c7fb,offer_fail
300646,46d8c002b7de4b49919b476a6be4a1ee,offer_fail
300648,590eea12a5ca4e45ae75805e08195dd4,5a8bc65990b245e5a138643cd4eb9837
300649,590eea12a5ca4e45ae75805e08195dd4,5a8bc65990b245e5a138643cd4eb9837
300650,25656382424241009698120962046477,offer_fail
300651,d56835f0fc28499fa58eba822b291660,offer_fail
300652,bad8d0152407421692323f3e4a9faf2f,offer_fail
300656,08eb3d097916423f9649e0be727c7d84,offer_fail
300658,8619c8b196d44521a0102307117162c1,offer_fail
300659,b75b00a50cfa4059aef0851e81904a24,offer_fail
300660,b75b00a50cfa4059aef0851e81904a24,offer_fail
300661,c0575658bcbf47498787e8253f00c87f,offer_fail
300664,59234786075e4b508bad7075122dc23e,5a8bc65990b245e5a138643cd4eb9837
300671,7b83fb0794de40ea850c6c6653fcf244,offer_fail
300675,8a2a5663b6f7405a9ac33e3370701f28,offer_fail
300678,8f3d34f0adde4c659a1d8ab887637ba5,5a8bc65990b245e5a138643cd4eb9837
300679,8f3d34f0adde4c659a1d8ab887637ba5,5a8bc65990b245e5a138643cd4eb9837
300680,8f3d34f0adde4c659a1d8ab887637ba5,5a8bc65990b245e5a138643cd4eb9837
300681,8f3d34f0adde4c659a1d8ab887637ba5,5a8bc65990b245e5a138643cd4eb9837
300682,8f3d34f0adde4c659a1d8ab887637ba5,5a8bc65990b245e5a138643cd4eb9837
300683,8f3d34f0adde4c659a1d8ab887637ba5,5a8bc65990b245e5a138643cd4eb9837
300693,0a0e0f2c65304dd2ae36d854baac2cbe,5a8bc65990b245e5a138643cd4eb9837
300695,a52af30da74d48c582ff6735cc3d41c0,5a8bc65990b245e5a138643cd4eb9837
300704,37f7c5629f5e4908ac73b1c7e9aa4403,5a8bc65990b245e5a138643cd4eb9837
300706,ad7e224e857e419d9db92451e8969e85,offer_fail
300710,89719ea684b3419a92c79a4660985a15,5a8bc65990b245e5a138643cd4eb9837
300711,19210a70016c4ea98606657cd0c55d8b,offer_fail
300713,9d3cd9fcde7f4bbabaeb35f61a36c3a5,5a8bc65990b245e5a138643cd4eb9837
300714,7cf6b89464fb460c9b3a2458d2471ab7,5a8bc65990b245e5a138643cd4eb9837
300715,a0cf2983634744b09f7b2a05a85d869a,offer_fail
300717,dd5193766e734094bdc27005f9433648,offer_fail
300718,dd5193766e734094bdc27005f9433648,offer_fail
300720,377b9773bf3945589b144f0feabeccbb,offer_fail
300723,2702f042f8f7405893d0c562e9813342,5a8bc65990b245e5a138643cd4eb9837
300732,cea0771d55a14430a3cd9f87a5c9cf33,5a8bc65990b245e5a138643cd4eb9837
300735,caa100b2b89c42fb8871139c5d0f445f,offer_fail
300736,b49c9836c2c84ebbb3a007739527ffc2,5a8bc65990b245e5a138643cd4eb9837
300737,e222dad0c0ff4efaa9404dd9573567c1,offer_fail
300739,71cc8181505c462181140e584b9d9dd7,offer_fail
300741,7d76c5a597f7490e84f915a1f8984786,5a8bc65990b245e5a138643cd4eb9837
300742,4554899ee8d84cda8d45c64858e287d7,offer_fail
300743,cea0771d55a14430a3cd9f87a5c9cf33,5a8bc65990b245e5a138643cd4eb9837
300744,4554899ee8d84cda8d45c64858e287d7,offer_fail
300745,9dcfbbcd176a4e06ae89108847b758af,5a8bc65990b245e5a138643cd4eb9837
300746,790b4a1a2c104f9ebbb17375640a6e4f,offer_fail
300747,790b4a1a2c104f9ebbb17375640a6e4f,offer_fail
300748,09367ecb1ea4474b8810b7ece379e60c,offer_fail
300749,60b53f17b08d4e8b98421694746ab524,offer_fail
300752,49fc32bb19f24c608a04b573d183bf0d,offer_fail
300755,7a8c5a6d09564c919ea5f770287dc3a5,offer_fail
300756,d6892242c9ff49fa85d76532f04a84ab,offer_fail
300757,aeb042db70ab4c138f08a5c50d666e59,offer_fail
300759,14b3fa95de4f404a8c46709ef16ec58f,5a8bc65990b245e5a138643cd4eb9837
